anho;mes;idprovincia;provincia;e;evap;glo;hr;inso;n_cub;n_des;n_fog;n_gra;n_llu;n_nie;n_nub;np_001;np_010;np_100;np_300;nt_00;nt_30;n_tor;nv_0050;nv_0100;nv_1000;nw_55;nw_91;p_max;p_mes;p_sol;q_mar;q_max;q_med;q_min;ta_max;ta_min;ti_max;tm_max;tm_mes;tm_min;ts_10;ts_20;ts_50;ts_min;w_med;w_rec
2002;3;13;CIUDAD REAL;92;577;43158;66;5.7;11;7;1;1;9;0;13;9;7;4;0;0;0;1;0;1;0;1;0;19.5;66.7;47;1017.4;956.9;944.2;932.6;27;2.5;8.6;17.4;11.7;6;11.3;11.3;11.4;11.3;10;226
2002;4;13;CIUDAD REAL;98;761;57894;61;7.7;7;8;1;0;10;0;15;10;9;1;0;0;0;3;0;0;0;2;0;11.6;52;58;1013.5;955.7;941.2;917;29.6;2.6;8.6;20;13.8;7.6;13.8;13.8;13.6;15.8;10;201
2002;5;13;CIUDAD REAL;106;1102;67481;55;8.5;7;6;0;0;10;0;18;8;4;1;0;0;4;0;0;0;0;2;0;12.2;26.6;59;1015;952.5;943.4;933;35;3.8;11.2;23;16.6;10.1;17.1;17.3;17;15;11;225
2002;6;13;CIUDAD REAL;131;1868;77628;40;11.2;1;10;0;0;7;0;19;3;3;0;0;0;23;2;0;0;0;3;0;2.8;5.3;75;1013.8;950.1;944.3;936.2;39.6;8.4;20.6;32.6;25;17.3;24;23.6;22.6;24;11;239
2002;7;13;CIUDAD REAL;131;2061;81579;37;12.2;0;18;0;0;1;0;13;0;0;0;0;0;26;0;0;0;0;0;0;0;0;83;1013.3;950.9;944.2;937.1;39;13.4;26.6;33.7;26.4;19;25.7;25.5;25;23.8;10;214
2002;8;13;CIUDAD REAL;133;1762;72121;41;10.6;2;11;0;0;3;0;18;1;1;0;0;0;25;2;0;0;0;1;0;5.2;5.2;77;1012.9;948.6;943.5;938.5;38;13.6;25.2;32.5;25.4;18.2;24.6;24.6;24.6;22.6;10;194
2002;9;13;CIUDAD REAL;146;953;51001;59;7.7;7;5;2;0;12;0;18;11;7;1;0;0;6;0;0;0;1;0;0;13.1;27.1;62;1015;949.8;944.4;938.6;32.8;11.4;20.2;27.2;21.2;15.2;21.2;21.2;21.6;20.4;9;189
2002;10;13;CIUDAD REAL;133;488;34749;72;5.7;6;2;3;0;12;0;23;9;6;2;0;0;0;1;2;0;1;-9999;-9999;13.2;37.6;51;1017.7;956.1;945.7;931;25.2;5.8;15.4;21.4;16.1;10.8;16.4;16.7;17.7;15.2;9;-9999
2002;11;13;CIUDAD REAL;102;383;23275;74;4.3;11;2;2;0;18;0;17;16;11;1;0;0;0;0;0;0;1;3;0;13.8;56.4;42;1016.7;957.4;943.6;916.3;22.2;2;9.8;15.8;11.5;7.3;12;12.4;13.5;13.6;10;217
2002;12;13;CIUDAD REAL;98;246;18189;80;3.4;11;0;4;0;17;0;20;17;11;1;0;1;0;0;0;0;4;1;0;20.9;61.7;36;1020.5;955.7;946.5;933.1;16.2;-0.6;8.2;13;9.2;5.5;9.4;9.8;10.7;12.4;9;205
2003;1;13;CIUDAD REAL;71;418;26333;71;5.1;10;10;0;0;10;2;11;10;8;1;0;10;0;0;0;0;0;3;0;12.5;45;52;1023.6;960.5;948.5;931.4;20;-6;4.8;10.9;6.3;1.7;6.3;6.6;7.9;8.4;11;237
2003;2;13;CIUDAD REAL;75;309;27856;72;4.7;12;5;2;0;8;2;11;10;9;1;0;7;0;0;0;0;2;1;0;12.3;43.6;44;1020.4;956.9;945.8;932.3;17;-3.6;3.6;12;7;2.1;7.3;7.3;7.9;6.2;10;204
2003;3;13;CIUDAD REAL;89;657;48868;61;6.7;10;5;2;0;7;0;16;6;3;1;0;0;0;1;0;1;0;0;0;10.2;17.4;56;1020.6;955.8;947.4;934.2;27.2;0.4;12.2;18.9;12.4;5.8;12.2;11.8;11.6;10.1;10;227
2003;4;13;CIUDAD REAL;91;809;60700;57;7.8;9;4;2;0;12;0;17;9;6;0;0;0;0;0;0;0;1;1;0;5.1;15.5;59;1014.6;951;942.2;933.7;26.6;1.2;13.8;20.1;13.8;7.4;14.2;14.1;13.9;13.4;11;228
2003;5;13;CIUDAD REAL;106;1399;77730;46;9.8;6;13;1;0;5;0;12;5;4;1;0;0;11;1;0;0;1;0;0;10.6;17.5;68;1016.4;955.8;945.5;937;33.2;6.2;12.5;26.9;19.5;12.2;19.4;19.4;18.7;17.3;10;208
2003;6;13;CIUDAD REAL;138;1866;80592;39;11.2;4;8;0;0;4;0;18;2;2;0;0;0;27;2;0;0;0;1;0;2.8;4.3;75;1012.9;951.7;943.9;937.4;38;15.6;25.8;33.9;26.5;19;25.8;25.3;24;22.8;10;225
2003;7;13;CIUDAD REAL;129;2180;88885;34;12.6;0;22;-9999;-9999;-9999;-9999;9;-9999;-9999;-9999;-9999;0;26;-9999;0;0;0;-9999;-9999;-9999;-9999;86;1014;950.2;945.2;937.7;40;14.2;27;34.9;27.3;19.6;26;25.7;25.4;24.4;10;-9999
2003;8;13;CIUDAD REAL;152;2023;75421;42;10.9;0;17;0;0;3;0;14;3;2;1;0;0;28;2;0;0;0;-9999;-9999;13.2;18.8;80;1014.6;952.1;945.6;938.2;41.6;15;25.6;34.9;27.1;19.2;25.9;25.8;25.9;23.8;10;-9999
2003;9;13;CIUDAD REAL;143;1368;60355;52;9.5;3;9;0;0;3;0;18;3;1;1;0;0;10;0;0;0;0;1;0;18.8;19.9;76;1017.4;952.1;947.1;935;32;10.6;21;28.9;22.3;15.6;22;22.1;22.5;21.8;10;211
2003;10;13;CIUDAD REAL;128;442;33933;74;4.7;14;4;2;0;22;0;13;19;15;4;0;0;0;4;0;0;0;-9999;-9999;26.6;123.7;42;1014.2;952.1;942.1;919.3;26.4;2.8;13.4;19.4;15.1;10.8;15.8;16.4;17.5;14.8;9;-9999
2003;11;13;CIUDAD REAL;105;295;22322;79;3;14;1;4;0;13;0;15;11;7;2;0;0;0;0;1;0;3;-9999;-9999;17.1;47.2;30;1018.3;955.4;944.8;924.1;18.2;1.4;9.8;14.6;10.7;6.7;11.2;11.8;13;9.8;8;-9999
2003;12;13;CIUDAD REAL;83;222;22489;81;4.4;10;6;11;0;11;1;15;13;8;1;0;5;0;0;2;1;5;1;0;14.8;38.9;47;1022.1;958.3;947.4;930.1;16.6;-2;6.4;11.5;7;2.4;7.3;7.8;9.1;6.9;8;182
2004;1;13;CIUDAD REAL;86;308;25025;76;4.6;15;6;7;0;9;0;10;9;5;0;0;7;0;0;0;2;3;-9999;-9999;8.9;20;47;1022.4;957;948;938.2;17.4;-2.6;9;12.9;8.1;3.2;7.7;7.9;8.6;10.6;8;-9999
2004;2;13;CIUDAD REAL;85;348;31025;73;5.1;9;7;4;2;7;0;13;8;7;1;0;4;0;0;0;0;2;0;0;24.8;53;48;1020.9;962.1;946.7;921.3;19.6;-1.6;8;14;8.5;3;8.5;8.6;9.3;7.8;9;188
2004;3;13;CIUDAD REAL;87;521;44882;68;5.8;12;2;2;1;13;0;17;11;8;3;0;2;0;1;0;1;1;0;0;23.7;85.9;48;1021.2;958.5;947.4;928.5;24.6;-4;8;15.2;10;4.9;10.4;10.4;10.5;9.8;10;239
2004;4;13;CIUDAD REAL;92;804;63243;60;8.4;5;6;0;1;8;0;19;9;8;3;0;0;0;1;0;0;0;0;0;16.3;54.3;63;1014.9;955.4;942.3;930.5;28.2;2.4;11;18.8;12.7;6.6;12.8;12.8;12.7;12;10;234
2004;5;13;CIUDAD REAL;117;751;-9999;65;7.2;12;3;1;0;15;0;16;15;11;3;1;0;1;4;0;0;1;0;0;32.8;99.8;50;1015.1;952.5;943.1;925.1;30.6;6;12.4;20.7;15.4;10.1;15.5;15.5;15.1;15.2;10;217
2004;6;13;CIUDAD REAL;157;1620;80384;48;11.7;0;11;0;1;5;0;19;4;2;1;1;0;24;7;0;0;0;0;0;33;36.4;79;1016;951;946.5;939.3;40.6;12.2;26.5;32.6;25;17.4;23.3;23.1;22;22.8;9;-9999
2004;7;13;CIUDAD REAL;136;2141;84768;37;11.3;4;14;0;0;5;0;13;3;1;0;0;0;29;1;0;0;0;-9999;-9999;9;9.4;78;1014.2;951.7;945.2;938.6;40.6;12.4;24.8;34.7;27;19.3;25.4;25.5;25.1;26.4;9;-9999
2004;8;13;CIUDAD REAL;140;1806;74304;42;10.5;3;14;0;0;4;0;14;3;2;0;0;0;23;0;0;0;0;-9999;-9999;6.4;12.7;77;1014;949.7;944.7;937.4;39;13.6;25.2;33;26;19.1;24.7;24.7;24.6;24.2;10;-9999
2004;9;13;CIUDAD REAL;129;1367;58503;45;9.3;4;10;0;0;1;0;16;1;1;0;0;0;22;0;0;0;0;-9999;-9999;2.7;2.7;75;1017.2;952.7;947;940.5;34.4;10.2;20.6;30.8;23.1;15.3;22.6;22.5;22.7;20;7;-9999
2004;10;13;CIUDAD REAL;117;775;38680;62;6.3;5;6;1;0;15;0;20;14;9;3;0;0;6;2;0;0;1;-9999;-9999;29.2;97.1;56;1015.4;951.7;943.7;928.5;32.4;4.8;13.4;22.4;16.7;11;17.2;17.6;18.5;16.5;9;-9999
2004;11;13;CIUDAD REAL;85;343;28928;73;5.8;5;9;9;0;7;0;16;6;1;1;1;6;0;1;0;2;6;-9999;-9999;36.5;37.6;57;1022.6;956.6;948.3;932.1;18.4;-2;10.4;14.4;8.8;3.1;9.3;9.8;11.5;10.8;5;-9999
2004;12;13;CIUDAD REAL;79;285;22044;77;4.1;5;6;6;0;7;0;20;4;3;2;0;6;0;0;0;0;2;-9999;-9999;19.7;34.2;43;1022.5;957.8;947.6;923.3;16;-2.6;6.4;11.1;6.8;2.6;7;7.4;8.7;7.2;9;-9999
2005;1;13;CIUDAD REAL;59;319;32423;68;7;1;17;5;0;0;1;13;1;0;0;0;28;0;0;1;0;2;-9999;-9999;0.6;0.6;71;1029.4;964.2;953.4;939.8;17.4;-9;3;11.2;4.2;-2.8;3.7;4;5.4;1;6;-9999
2005;2;13;CIUDAD REAL;58;622;33335;63;6;4;10;2;0;7;3;14;6;3;0;0;18;0;0;0;0;1;-9999;-9999;5.7;12.1;56;1020.9;965.3;945.8;928.9;19;-4;5.5;11;5.3;-0.4;5.2;5.2;5.9;5;9;-9999
2005;3;13;CIUDAD REAL;78;926;48841;55;6.4;7;3;0;0;7;1;21;7;4;0;0;7;0;0;0;0;0;-9999;-9999;9.3;20.6;54;1018.8;956.7;945.4;930.6;24.8;-4.4;6;17.4;11.3;5.3;10.4;10;9.6;14.3;9;-9999
2005;4;13;CIUDAD REAL;87;1223;67463;50;9.1;6;6;1;0;5;0;18;4;2;0;0;0;3;2;0;0;1;1;0;4.1;8.7;68;1016.8;955;944.5;936.1;31.6;1.8;13.6;21.6;14.8;7.9;14.4;14.4;14.1;15.6;11;235
2005;5;13;CIUDAD REAL;106;1707;74711;45;9;10;7;0;0;6;0;14;6;3;0;0;0;8;0;0;0;0;0;0;4.8;8.9;63;1016.1;951.4;945.3;937.8;36;8;16.5;27;20.1;13.2;19.3;19.1;18.5;19.4;9;225
2005;6;13;CIUDAD REAL;137;1679;-9999;41;11.3;2;12;0;0;7;0;16;6;5;1;0;0;25;5;0;0;0;-9999;-9999;18;35.6;76;1014.8;951.7;945.5;937.7;38.6;14.2;24.4;33.3;25.7;18.1;23.9;23.8;22.9;22.3;9;-9999
2005;7;13;CIUDAD REAL;143;2092;-9999;38;12;0;20;0;0;1;0;11;0;0;0;0;0;31;0;0;0;0;-9999;-9999;0;0;82;1013.8;952.2;945;939;40;13.6;30;35.6;27.9;20.2;26.2;26;25.4;24.6;7;-9999
2005;8;13;CIUDAD REAL;135;1979;72035;38;10.6;2;17;0;0;0;0;12;0;0;0;0;0;29;0;0;0;0;-9999;-9999;0;0;77;1014.6;951;945.5;938.2;41.7;12.6;25.6;34.7;26.9;19.1;25.4;25.1;25;27.2;9;-9999
2005;9;13;CIUDAD REAL;116;1358;58002;45;9.1;4;13;0;0;3;0;13;3;2;0;0;0;9;0;0;0;0;0;0;3.4;6;73;1017.6;953.8;946.9;937.8;36.2;7;21.2;28.4;21.3;14.2;21.3;21.6;22.1;20;9;200
2005;10;13;CIUDAD REAL;117;604;37038;65;5.6;8;7;3;0;14;0;16;11;8;1;0;0;1;0;0;0;0;1;0;11.7;32.9;50;1018.6;952.3;946.5;941.3;31.8;6.2;15.8;22.1;16;10;16.4;16.7;17.5;13.9;8;168
2005;11;13;CIUDAD REAL;84;356;26959;70;5.1;7;3;2;0;10;0;20;10;4;0;0;3;0;0;0;2;0;0;0;6.4;15.1;51;1019.7;957.8;945.7;930.9;21.6;-2;8.6;14.4;9.2;4;9.9;10.6;12.3;8.2;8;178
2005;12;13;CIUDAD REAL;73;250;21775;75;4.7;9;12;3;0;10;0;10;6;4;1;0;15;0;0;0;1;1;-9999;-9999;10.6;27.8;50;1023;955.7;947.9;934.1;15.2;-4;3;10.8;6;1.2;5.8;6.2;7.6;9.6;8;200
2006;1;13;CIUDAD REAL;72;204;21714;78;3.6;12;5;10;0;9;3;14;12;8;2;0;12;0;0;0;3;4;-9999;-9999;13.3;38.3;37;1022.4;957.7;947.2;935.7;13.8;-7;-0.2;9.2;5.3;1.3;5.9;6.3;7.3;5.7;6;-9999
2006;2;13;CIUDAD REAL;71;337;29405;69;5.5;7;6;4;0;7;3;15;10;7;0;0;9;0;0;0;1;1;-9999;-9999;9;25.1;51;1018.3;953;943.8;926.9;19;-2.6;6.3;12.4;7.2;2;6.8;6.9;7.3;7.4;8;-9999
2006;3;13;CIUDAD REAL;89;620;46514;64;6.6;12;2;1;0;9;0;17;8;7;1;0;2;0;0;0;0;1;-9999;-9999;18.7;46.8;55;1018.1;956.2;944.9;929.7;25.6;-1.7;8.6;17.5;11.9;6.3;11.1;10.8;10.5;11;10;-9999
2006;4;13;CIUDAD REAL;99;863;58732;56;8.3;6;7;1;0;10;0;17;10;7;0;0;0;0;0;0;0;1;2;0;8.9;42.5;62;1014.8;950.6;942.9;936.1;28.5;5.8;17.2;22.4;15.8;9.1;15.6;15.5;15;11.8;10;219
2006;5;13;CIUDAD REAL;115.5;1385;65698;48;8.3;12;2;0;0;10;0;17;5.5;2;0.5;0;0;7;3;0;0;0;1.5;0;14.7;19.45;58;1014.15;944.9;935.5;925.4;37;8;17.65;26.6;19.85;13.1;20;19.7;18.9;19.65;11;218
2006;6;13;CIUDAD REAL;135;1650;74851;43;10.7;3;5;0;0;9;0;22;9;7;0;0;0;22;9;0;0;0;2;0;6.2;17.3;72;1014.9;951;945.2;939.3;38.4;11.8;25.6;32.2;24.5;16.8;24.4;23.9;22.6;21.8;11;220
2006;7;13;CIUDAD REAL;141;2311;77797;35;11.1;4;17;0;0;5;0;10;3;1;0;0;0;31;2;0;0;0;0;0;2.5;3.2;76;1015;951.6;946.3;941.1;40.6;18.4;31;36.4;28.9;21.4;27.7;27.1;25.9;25;10;211
2006;8;13;CIUDAD REAL;127;1717;77043;38;11.2;1;17;0;0;2;0;13;1;1;0;0;0;26;0;0;0;0;0;0;9.3;9.3;82;1013.3;951.6;944.1;936.6;37.6;12.6;22.4;33.7;26.1;18.5;-9999;-9999;-9999;22.4;11;222
2006;9;13;CIUDAD REAL;133;1147;55060;50;8.1;3;7;0;0;8;0;20;7;5;0;0;0;13;1;0;0;0;0;0;8.6;30.7;65;1015.3;952.3;945.1;936.8;39.4;11;21.2;29.4;22.6;15.9;22.2;22.5;22.8;20.8;9;191
2006;10;13;CIUDAD REAL;132;647;35246;65;5.5;11;3;0;0;11;0;17;9;7;4;2;0;1;1;0;0;0;0;0;37.9;110.7;48;1016.3;954.3;944.8;933.3;30.5;8.6;17.2;23.3;18;12.6;18.1;18.4;18.9;16.4;9;199
2006;11;13;CIUDAD REAL;118;244;21914;82;3.8;11;3;4;0;11;0;16;11;8;4;1;0;0;0;0;1;2;1;0;30.1;84.3;37;1022.2;958;948.8;935;20.4;2.8;12.5;16.3;12.1;8;12.6;13.2;14.5;13.8;9;195
2006;12;13;CIUDAD REAL;79;190;22230;79.5;4.6;8;9;5;0;7;1;14;8.5;3;1;0;14.5;0;0;0;3;2;1;0;8.85;20.8;49;1020.45;967.65;953.3;938.75;14.95;-3.75;7;11.55;6.45;1.3;-9999;-9999;-9999;10.95;6;144
2007;1;13;CIUDAD REAL;77;179;20734;84;3.3;16;0;16;0;7;3;15;9;6;1;0;11;0;0;4;2;9;0;0;13.2;33;34;1028.9;966.2;953.2;934.5;17.8;-3.2;1.6;9.9;5.4;0.9;5.6;5.9;7.1;6;6;158.33
2007;2;13;CIUDAD REAL;96.33;312;26387;78.33;4.1;13;0;3;0;17;0;15;16.5;7.5;1;0;0.33;0;0;0;1;0;2.33;0;24.85;50.25;38;1015.03;954.47;943.97;929.83;23.5;0.43;8.83;14.13;9.83;5.53;9.4;9.3;9.2;10.77;10;221.25
2007;3;13;CIUDAD REAL;68.75;708;52626;57.67;7.6;5;3;0;0;8;0;23;4;2;0.33;0;3.33;0;0;0;0;0;1.67;0;10.57;13.63;63;1016.7;954.23;940.85;930;21.73;-1.5;9.3;16.03;9.73;3.4;10.9;10.9;11;8.07;9.25;237.25
2007;4;13;CIUDAD REAL;96.5;522;51104;69;5;14;2;3;0;17;1;14;16;13;4;0;0;0;5;0;0;2;0;0;21.7;122.1;38;1015.45;946.1;938.85;931.75;26.6;2;8.2;18;12.7;7.4;13;13;12.8;12.8;9;224
2007;5;13;CIUDAD REAL;106;943;73434;54;-9999;8;6;0;2;10;0;17;12;10;2;0;0;1.5;8;0;0;0;1;0;22.2;76.7;-9999;1014.95;951.8;939.7;930;32.05;6.45;14;22.85;16.85;10.85;17.6;17.6;17;15.6;9.5;176
2007;6;13;CIUDAD REAL;119;1331;80385;47;10.8;6;10;0;0;4;0;14;3;2.5;0;0;0;7.5;1;0;0;0;0;0;9.3;14.8;72;1014.3;942.2;934.45;928.5;34.2;9.5;20.5;27.6;21.05;14.4;22.6;22.3;21.1;18.9;9.33;203.67
2007;7;13;CIUDAD REAL;153;1988;88367;43.5;12.9;0;23;0;1;0;0;8;0.5;0.5;0.5;0;0;25.33;1;0;0;0;0;0;12;12;88;1010.15;946.03;940.67;933.8;39.13;13.87;27.83;33.47;25.53;17.57;25.9;25.5;24.5;21.17;9.33;183.25
2007;8;13;CIUDAD REAL;131;1689;75884;48;10.8;2;16;0;0;3;0;13;3;2;0;0;0;25;4;0;0;0;1;0;5.1;8.1;79;1011.55;944.7;938.8;934.3;40.4;12.3;26;33.3;25.9;18.5;25.1;25.2;24.9;23.1;10;233
2007;9;13;CIUDAD REAL;178;925;55365;66;8.6;5;11;0;0;7;0;14;6;5;1;1;0;9;4;0;0;0;1;0;54.6;62.7;69;1016.7;951.5;946.3;939.7;33.8;8.2;20.1;28.2;21.8;15.4;21.8;22;22.3;19.6;8;177.5
2007;10;13;CIUDAD REAL;109;552;43200;63.75;7.9;4;10;-9999;-9999;-9999;-9999;17;4;2.67;0.33;0;0;0;-9999;0;0;3;0;0;10.83;17.9;71;1016.55;950.47;942.1;935.5;25.8;3.63;14.33;21.3;15.27;9.2;-9999;-9999;-9999;14.13;6.67;152
2007;11;13;CIUDAD REAL;73.33;389;32153;63.67;7.8;3;17;2;0;3;0;10;2;2;1;0.33;7.67;0;0;0;0;1;0.33;0;28.23;32.57;78;1018.07;952.6;943.73;930.3;23.37;-5.1;9.73;16.5;9.23;1.9;-9999;-9999;-9999;11.27;5.33;126.33
2007;12;13;CIUDAD REAL;81.5;180;22880;84.5;5.3;4;9;12;0;7;0;18;10.5;2;1;0;13.5;0;0;0;0;8;0;0;11.7;19;56;1024;964.1;956.6;945.95;17.35;-5.7;4;11.9;6.45;1.05;5.8;6.2;7.6;7.2;6;130.67
2008;1;13;CIUDAD REAL;86;252;24575;80;-9999;10;7;9;0;8;0;14;8.5;5;1.5;0;7;0;0;1;2;3;-9999;-9999;18.5;37.05;-9999;1024.33;958.87;949.2;928.5;18.8;-2.6;7;12.9;7.8;2.8;7.2;7.3;7.9;9.4;5.25;142
2008;2;13;CIUDAD REAL;87.67;329;30963;74.5;-9999;8;4;6;0;11;0;17;11;6.5;0;0;2.5;0;1;0;1;2;0;0;7.55;34.15;-9999;1022.4;956.97;947.83;938.7;20.55;-1.05;9.8;15.55;9.85;4.2;9;8.7;8.8;9.2;6;133.5
2008;3;13;CIUDAD REAL;81;671;53940;61.67;7.5;4;6;0;0;5;0;21;4.33;1.67;0;0;3.67;0;0;0;0;0;1.5;0;4.23;6.9;63;1015.6;952.17;941.93;925.57;23.77;-2.13;9.8;17.13;10.57;3.9;11.3;11.2;11.3;9.23;8;174.5
2008;4;13;CIUDAD REAL;100.33;709;61131;65.33;7.4;10;5;0;1;11;0;15;11.33;9.67;4.67;1;0;0;0;0;0;0;5;0.5;32.73;124.6;55;1011.7;952.5;939.07;921.17;27.7;2.37;9.17;19.4;13.3;7.17;14;13.9;13.5;11.97;10;224
2008;5;13;CIUDAD REAL;122;711;63655;65;6.4;15;1;0;0;19;0;15;18;13;2;0;0;0;6;0;0;0;-9999;-9999;12.3;74.3;45;1012.5;948.6;940.9;934.3;29.4;5.4;13.4;21.8;16.5;11.2;17.5;17.5;17;16;5;-9999
2008;6;13;CIUDAD REAL;130;1286;77165;47;10.4;3;9;0;1;5;0;18;4.5;3;0.5;0;0;13;2;0;0;0;1;0;7.7;13.2;70;1013.05;939.5;935.25;927.3;36.6;8.65;17.85;29.05;21.9;14.7;22.4;22;20.7;20.75;8;226
2008;7;13;CIUDAD REAL;139;1919;88246;39.5;11.6;0;20;0;0;1;0;11;1;0.5;0;0;0;24.5;2;0;0;0;0;0;1.25;1.25;79;1011.75;942.45;935;930.4;38.1;13.4;26.8;32.7;25.35;17.95;25.6;25.6;25.1;23.15;9.5;236
2008;8;13;CIUDAD REAL;154;1950;79395;43;10.8;0;15;0;0;0;0;16;0;0;0;0;0;29;0;0;0;0;0;0;0;0;79;1013.3;949.9;944.3;938;39.5;14;29.2;34.2;26.7;19.2;25.9;25.7;25.4;25.9;6;135
2008;9;13;CIUDAD REAL;131.5;914;50053;57;-9999;-9999;-9999;0;0;10;0;-9999;9;8;0;0;0;6;4;-9999;-9999;-9999;-9999;-9999;9.6;36.1;-9999;1014.95;950;942.4;939.2;32;9.2;16.7;26.3;20.5;14.6;-9999;-9999;-9999;18.8;11;250
2008;10;13;CIUDAD REAL;123;528;37897;70.5;-9999;-9999;-9999;2;0;16;0;-9999;13;7.5;3.5;0.5;0;0;1;-9999;-9999;-9999;2;0;24;86.55;-9999;1018.6;955.5;946.3;922.5;26.05;2.8;11.2;20.85;15.4;9.8;-9999;-9999;-9999;14.95;4;90
2008;11;13;CIUDAD REAL;80.5;347;30237;72;-9999;-9999;-9999;0;0;6;0;-9999;6;5;0;0;5;0;0;-9999;-9999;-9999;1;0;7.7;17.9;-9999;1017.1;961.8;950.7;931.75;17.2;-1.5;6.8;13.2;8.2;3.1;-9999;-9999;-9999;8.1;3;250
2008;12;13;CIUDAD REAL;77.67;179;19891;83;-9999;-9999;-9999;3;0;12;0;-9999;12.5;8;0.5;0;15;0;0;-9999;-9999;-9999;0;0;10.2;35.55;-9999;1018.8;957.17;943.47;925.4;16.9;-3.3;4.5;10.65;5.9;1.15;-9999;-9999;-9999;9.7;7;-9999
2009;1;13;CIUDAD REAL;80;169;20450;81;-9999;-9999;-9999;8;0;16;3;-9999;20;8;0;0;13;0;0;-9999;-9999;-9999;4;0;5.5;25.3;-9999;1017.4;953.77;942.07;928;15.3;-6.2;0.7;9.4;5.6;1.8;-9999;-9999;-9999;11.2;10.5;286
2009;2;13;CIUDAD REAL;75;411;33310;69;-9999;-9999;-9999;3;0;9;1;-9999;10;7;1;0;5;0;0;-9999;-9999;-9999;2;0;12;34.9;-9999;1015.1;954.1;940.63;919.17;19.6;-0.7;6.6;14.1;8.3;2.5;-9999;-9999;-9999;9.4;7.67;-9999
2009;3;13;CIUDAD REAL;85;655;50252;62;-9999;-9999;-9999;0;0;9;0;-9999;9;8;1;0;0;0;0;-9999;-9999;-9999;-9999;-9999;15.6;46.2;-9999;1017;953.8;944;927;25.8;3.2;7.5;19;12.2;5.3;-9999;-9999;-9999;8.3;8;-9999
2009;4;13;CIUDAD REAL;78;784;63612;54;-9999;-9999;-9999;1;1;9;0;-9999;8;7;0;0;0;0;1;-9999;-9999;-9999;-9999;-9999;9.2;33.7;-9999;1014.85;946.7;938.3;929.7;26.7;1.5;12.95;18.55;12.4;6.25;-9999;-9999;-9999;10.75;9;-9999
2009;5;13;CIUDAD REAL;108.33;1468;81395;47;-9999;-9999;-9999;0;1;2;0;-9999;2.33;2.33;0.33;0;0;7;0;-9999;-9999;-9999;2;0;8;12.73;-9999;1013.07;950.2;941.87;935;34.37;6.63;18.33;26.47;18.87;11.17;-9999;-9999;-9999;16.9;9.33;220
2009;6;13;CIUDAD REAL;133;1404;79212;42;-9999;-9999;-9999;0;0;6;0;-9999;6;4;0;0;0;22;4;-9999;-9999;-9999;-9999;-9999;9.1;21.2;-9999;1014.3;951.2;944.8;937.3;39;11.3;21.8;32.2;25.1;18.1;-9999;-9999;-9999;24.2;7;-9999
2009;7;13;CIUDAD REAL;140.67;-9999;89727;37;-9999;-9999;-9999;0;0;1;0;-9999;0;0;0;0;0;29;0;-9999;-9999;-9999;0.67;0;0;0;-9999;1011.63;949.23;942.5;936.63;39.63;14.03;29.93;34.57;26.5;18.47;-9999;-9999;-9999;22.87;9.33;189.5
2009;8;13;CIUDAD REAL;152.67;2005;77924;41;-9999;-9999;-9999;0;0;2;0;-9999;1.5;1.5;0;0;0;28.33;2;-9999;-9999;-9999;1;0;5.7;6.65;-9999;1008.75;944.55;939.6;934.85;37.83;14.97;29.4;34.67;26.73;18.8;-9999;-9999;-9999;22.93;7.25;156
2009;9;13;CIUDAD REAL;144;1082;51900;61.33;7.3;5;7;0;0;8;0;18;5.5;3.75;0.5;0;0;10;4;0;0;0;0;0;8.9;16.83;58;1014.83;942.6;936.43;927.45;34.6;9.45;15.6;26.3;20.7;15.05;21.6;22;22.4;21.8;9.75;212.25
2009;10;13;CIUDAD REAL;159;813;44504;61;7.7;7;7;3;0;3;0;17;2.5;2.5;1.5;0;0;2;0;0;0;3;1;0;17.35;30.45;69;1014.67;951.9;942.97;925.97;31.2;5.5;15.8;24.8;18.3;11.7;-9999;-9999;-9999;17.6;6;158
2009;11;13;CIUDAD REAL;120.5;582;29502;69;6;3;5;1;0;5;0;22;3;1.5;0;0;0;0;0;0;0;0;2.5;0;7.1;7.95;59;1020.4;950.1;937.95;923.8;25.5;0.85;7.85;17.25;11.85;6.45;12.5;12.9;14;12.7;9;214
2009;12;13;CIUDAD REAL;90;257;16291;83;2.2;21;1;5;0;18;3;9;20.5;16.5;7.5;1.5;6;0;1;0;3;2;8;0;39.1;199.8;23;1013.85;949.95;935.2;914.5;17.3;-6.4;3.05;10.75;7.05;3.3;7.9;8.2;9.2;13.05;9.8;249.67
2010;1;13;CIUDAD REAL;79;213;19818;83;2.5;-9999;-9999;5;0;14;4;-9999;13.5;10.5;3;0;7;0;0;-9999;-9999;-9999;5;0;23.6;88.25;25;1016.37;948.63;937.93;918.23;15.8;-4.6;0.35;9.4;5.9;2.4;6.5;6.8;7.9;8.75;9;262.5
2010;2;13;CIUDAD REAL;86.75;310;24447;85;3.4;-9999;-9999;1;2;15;4;-9999;19.33;16.33;3;0.33;6.75;0;1;-9999;-9999;-9999;6;0;25.77;108.57;32;1008.1;948.78;933.2;914.78;21.75;-3.93;2.93;11.13;7.13;3.18;7.3;-9999;7.5;9.6;9.4;242.67
