"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","hr","n_fog","n_gra","n_llu","n_nie","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nw_55","nw_91","p_max","p_mes","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_min","w_med","tasa_de_paro"
2009,7,15,"A CORU<U+00C3>",36,13.8,8.06,5.74,0,0,0,36,8.06,5.74,155.29,73,28.3333333333333,0,51.6666666666667,0,48.7666666666667,31.6666666666667,8.76666666666667,3.33333333333333,0,0,0,14.7666666666667,0,49.31,109.65,101.875,100.982,99.892,98.332,25.71,10.91,18.14,21.66,17.8,13.93,17.16,14.57,11.2058023572076
2009,7,16,"CUENCA",56,4012.8,3779.88,232.92,7,1954.6,84.01,49,1825.28,148.91,121.67,46,0,0,0,0,0,0,0,0,0,76.6666666666667,0,3.33333333333333,0,0,0,101.49,91.86,91.94,90.66,36.5,7.8,28.15,32.25,23.25,14.15,21.2,13,14.2857142857143
2009,7,17,"GIRONA",25,2.34,1.42,0.92,4,0.11,0,21,1.31,0.92,163,59,3.33333333333333,0,26.6666666666667,0,40,23.3333333333333,3.33333333333333,0,0,80,1.66666666666667,0,0,14.5,42.9,101.633,97.857,96.84,95.56,36.3,5.9,24.6,32,22.5,13,15.4,5,16.5624218163623
2009,7,18,"GRANADA",25,81.58,1.44,80.14,1,0,5,24,1.44,75.14,162.33,47.67,0,0,3.33333333333333,0,1.33333333333333,0,0,0,0,79.1666666666667,1.66666666666667,5.33333333333333,0.666666666666667,0.08,0.08,101.43,94.9,94.403,93.867,38.63,13.95,30.05,34.18,26,17.75,23.15,10,27.3349056603774
2009,7,19,"GUADALAJARA",29,170.72,108.16,62.56,1,0.61,0,28,107.55,62.56,118.5,41,0,0,3.33333333333333,0,5,1.66666666666667,0,0,0,96.6666666666667,0,10,0,0.95,1.15,100.68,92.285,91.475,90.825,38,7.5,28,33.8,23.6,13.4,19,12,13.1386861313869
2009,7,20,"GUIPUZCOA",6,1.39,0.67,0.72,0,0,0,6,0.67,0.72,172.5,73.5,21.6666666666667,1.66666666666667,56.6666666666667,0,42.5,26.6666666666667,5.83333333333333,0,0,11.6666666666667,8.33333333333333,5.83333333333333,0,16.43,60.83,101.818,100.388,99.49,98.178,35.55,11.83,18.25,24.13,19.7,15.23,19.03,9.25,9.42857142857143
2009,7,21,"HUELVA",48,102.69,24.25,78.44,0,0,0,48,24.25,78.44,176.67,55.33,0,0,0,0,1.1,0,0,0,0,63.3333333333333,0,0,0,0.13,0.13,101.665,102.215,101.54,100.935,36.7,15.13,24.57,31.1,24.83,18.6,21.2,11,22.1122112211221
2009,7,22,"HUESCA",24,13.97,5.37,8.6,11,4.02,1.9,13,1.35,6.7,120.5,39.5,0,0,13.3333333333333,0,11.6666666666667,6.66666666666667,1.66666666666667,0,0,68.3333333333333,13.3333333333333,13.3333333333333,1.66666666666667,9.05,11.25,101.41,96.23,95.28,94.49,34.95,8.75,22.3,30.95,22.95,15,21.85,11.5,11.2389380530973
2009,7,23,"JAEN",35,1084.17,189.6,894.57,0,0,0,35,189.6,894.57,135.67,33.33,0,0,0,0,0,0,0,0,0,102.233333333333,0,1.66666666666667,0,0,0,101.36,94.58,93.703,93.55,42.1,15.73,33.5,37.37,29,20.63,24.6,7.25,26.5805099545931
2009,7,24,"LEON",59,606.32,304.68,301.64,1,0,0.02,58,304.68,301.62,122.67,50.33,0,0,5,0,4.43333333333333,4.43333333333333,2.23333333333333,1.1,0,16.6666666666667,5,8.9,0,24.87,25.87,101.55,93.293,92.397,91.253,32.23,5.47,18.87,26.97,19.07,11.17,15.77,13,14.3053645116919
2009,7,25,"LLEIDA",28,1673.7,669.45,1004.25,8,1.23,1.61,20,668.22,1002.64,148.75,49.5,0,3.33333333333333,16.6666666666667,0,20,10,2.23333333333333,0,0,63.3333333333333,13.3333333333333,1.66666666666667,0,10.43,21.87,101.54,100.13,99.29,98.41,34.75,10.15,22.53,30.38,22.88,15.35,19.23,6,13.1183745583039
2009,7,26,"LA RIOJA",12,14.16,9.75,4.41,1,0.6,0,11,9.15,4.41,130,43,0,0,6.66666666666667,0,3.33333333333333,0,0,0,0,70,6.66666666666667,6.66666666666667,0,0.8,0.8,101.56,98.52,97.46,96.28,37.6,11.8,23.2,31.6,23.8,16,20.3,9,12.9675810473816
2009,7,27,"LUGO",38,13.85,10,3.85,0,0,0,38,10,3.85,145,68,16.6666666666667,0,36.6666666666667,0,20,10,3.33333333333333,3.33333333333333,0,3.33333333333333,0,0,0,45,53.2,101.85,97.78,96.73,95.28,30.8,4.8,18.2,24,17.6,11.2,15.9,10,8.07888040712468
2009,7,28,"MADRID",70,177.56,13.8,163.76,0,0,0,70,13.8,163.76,107.15,33,1.43333333333333,0,4.76666666666667,0,2.56666666666667,0.5,0,0,0,67.9333333333333,0,13.0333333333333,0,0.41,0.45,101.285,92.075,91.3,90.662,35.78,10.14,24.77,31.35,23.78,16.18,20.44,12.67,14.1800782949108
2009,7,29,"MALAGA",16,305.62,121.34,184.28,0,0,0,16,121.34,184.28,214.5,63.25,3.33333333333333,0,0,0,0.966666666666667,0,0,0,0,58.3333333333333,0,2,0,0.03,0.03,101.178,101.575,100.93,100.135,40.45,17.98,26.6,32,26.63,21.27,25.72,11,23.0353767215771
2009,7,30,"MURCIA",20,78.33,48.83,29.5,1,0,0.25,19,48.83,29.25,197.88,51.25,0,0,4.43333333333333,0,2.23333333333333,1.1,0,0,0,80,0,6.26666666666667,0,1.71,1.81,101.454,99.078,98.342,97.566,40.89,18.14,29.03,33.81,27.49,21.15,24.3,10,20.546218487395
2009,7,31,"NAVARRA",56,826.7,425.36,401.34,3,1.5,0.6,53,423.86,400.74,138,49.5,0,1.66666666666667,11.6666666666667,0,17.7666666666667,6.66666666666667,1.1,0,0,53.3333333333333,10,14.4333333333333,0,8.87,11.93,101.5,97.43,97.29,95.32,37.63,11.13,21.5,29.9,22.43,14.87,19.07,13,10.3131920278393
2009,7,32,"OURENSE",78,55.11,8.36,46.75,0,0,0,78,8.36,46.75,141.5,61.75,0,0,13.3333333333333,0,15,8.33333333333333,3.33333333333333,3.33333333333333,0,13.3333333333333,3.33333333333333,1.66666666666667,0,45.45,52.33,101.2,97.15,96.175,94.85,32.2,6.48,20,26.13,18.7,11.25,17.53,7.75,11.5492957746479
2009,7,33,"ASTURIAS",58,66.19,7.8,58.39,1,0,1.25,57,7.8,57.14,155,75.75,15.5666666666667,0,46.6666666666667,0,46,25.3333333333333,3.33333333333333,0.666666666666667,0,0,2.23333333333333,6.66666666666667,0,31.92,52.06,101.83,101.033,99.99,98.54,25.08,9.9,16.74,21,17.48,13.94,16.9,8.8,13.5431472081218
2009,7,34,"PALENCIA",18,169.69,89.38,80.31,0,0,0,18,89.38,80.31,113,49,3.33333333333333,0,26.6666666666667,0,4.43333333333333,4.43333333333333,1.1,0,0,16.6666666666667,1.66666666666667,11.1,0,10.63,11.17,101.51,91.49,90.685,89.665,32.37,3.97,19.5,27,18.9,10.73,17.33,11,13.6132315521628
2009,7,35,"LAS PALMAS",23,18.61,0,18.61,0,0,0,23,0,18.61,216.71,68,0,0,0,0,0,0,0,0,0,20.4666666666667,0,45.2333333333333,0,0,0,101.455,101.785,101.16,100.63,34.81,20.4,26.06,28.3,25.23,22.13,25.66,21.71,27.6233183856502
2009,7,36,"PONTEVEDRA",63,9.15,4.06,5.09,0,0,0,63,4.06,5.09,165,74.5,23.3333333333333,0,41.6666666666667,0,40,28.3333333333333,8.33333333333333,3.33333333333333,0,0,1.66666666666667,0,0,34,73.45,101.895,100.795,99.77,98.33,26.4,11.1,18.9,22.6,18.3,13.85,17.55,10.5,15.02679528403
2009,7,37,"SALAMANCA",60,29.04,5.91,23.13,0,0,0,60,5.91,23.13,102,39.2,3.33333333333333,0,3.33333333333333,0,3.33333333333333,1.66666666666667,0,0,0,54,0,13.3333333333333,1.33333333333333,3.28,3.28,101.414,91.406,90.708,89.91,34.4,7.82,22.3,28.6,20.38,12.1,16.34,13.4,14.6540880503145
2009,7,38,"S.C. TENERIFE",24,3508.25,2898.56,609.69,0,0,0,24,2898.56,609.69,191.56,66.13,3.9,0,2.76666666666667,0,1.86666666666667,0,0,0,0,21.1,0,19.1666666666667,0,0.13,0.14,101.7,96.793,96.23,95.802,33.88,18.9,24.9,28.02,24.56,21.03,24.24,16.56,23.3745189386267
2009,7,39,"CANTABRIA",4,2.77,0.46,2.31,0,0,0,4,0.46,2.31,165.25,71.25,1.66666666666667,0,60,0,42.5,26.6666666666667,4.16666666666667,0,0,7.5,6.66666666666667,6.66666666666667,0,11.63,39.7,101.885,102.47,101.53,100.145,28.15,11.35,19.18,23.83,19.5,15.1,17.93,9.5,11.0373733845617
2009,7,40,"SEGOVIA",12,23.58,4.26,19.32,0,0,0,12,4.26,19.32,83,33.5,0,0,3.33333333333333,0,3.33333333333333,1.66666666666667,0,0,0,30,0,28.3333333333333,5,0.7,0.9,101.805,87.105,86.5,85.81,32,5.05,18,26.45,19.8,13.15,19.05,13,11.5189873417721
2009,7,41,"SEVILLA",49,212.19,14.46,197.73,0,0,0,49,14.46,197.73,151,38.5,1.66666666666667,0,3.33333333333333,0,0,0,0,0,0,102.5,0,0.833333333333333,0,0,0,101.195,99.905,99.33,98.77,41.3,15.33,31.15,36.45,27.65,18.83,22.38,9.25,24.1068447412354
2009,7,42,"SORIA",21,882.47,135.38,747.09,2,0.69,0,19,134.69,747.09,98,37,0,0,6.66666666666667,0,6.66666666666667,3.33333333333333,0,0,0,63.3333333333333,6.66666666666667,13.3333333333333,0,2,2.3,101.32,90.35,89.64,88.83,35.6,7.5,22.9,30.4,21.5,12.6,17.6,13,6.74157303370786
2009,7,43,"TARRAGONA",24,872.73,578.65,294.08,7,1.95,0.3,17,576.7,293.78,221.5,57,0,0,20,0,5,1.66666666666667,0,0,0,96.6666666666667,13.3333333333333,6.66666666666667,0,2.1,2.3,101.53,101.71,100.96,100.23,39.4,16.7,25.6,33.5,27.5,21.5,24.4,9,16.1793372319688
2009,7,44,"TERUEL",22,9637.55,7959.75,1677.8,13,7945.94,1676.07,9,13.81,1.73,133,43,0,3.33333333333333,5,0,5,3.33333333333333,1.66666666666667,0,0,86.6666666666667,10,10,0,11.85,12.85,101.38,92.435,91.67,91.015,37.3,6.9,24.4,32.8,23.45,14.1,20.6,11,9.3484419263456
2009,7,45,"TOLEDO",43,405.67,65.48,340.19,0,0,0,43,65.48,340.19,121.5,33,0,0,3.33333333333333,0,1.1,0,0,0,0,95,0,6.66666666666667,0,0.3,0.3,101.37,96.55,95.67,95.01,39.6,12.8,28.6,33.95,26.65,19.35,23.4,12.75,20.6457345971564
2009,7,46,"VALENCIA",33,41.51,29.03,12.48,12,1.49,0.2,21,27.54,12.28,210.17,58.67,0,0,6.66666666666667,0,7.13333333333333,4.76666666666667,2.36666666666667,1.43333333333333,0,59.0333333333333,1.66666666666667,4.66666666666667,0,17.87,21.14,101.548,99.77,98.968,98.21,39.79,16.49,25.7,31.57,26.11,20.61,23.24,10.67,21.4019562179786
2009,7,47,"VALLADOLID",13,14.77,7.23,7.54,0,0,0,13,7.23,7.54,119.33,43.33,0,0,6.66666666666667,0,2.23333333333333,2.23333333333333,0,0,0,56.6666666666667,0,6.66666666666667,0,1.33,1.33,101.25,93.6,92.743,91.917,35.6,7.07,22.9,29.9,21.53,13.1,17.63,11.67,11.713747645951
2009,7,48,"VIZCAYA",0,0,0,0,0,0,0,0,0,0,173.75,72.75,0,0,50,0,42,22.6666666666667,0.666666666666667,0,0,9.16666666666667,3.33333333333333,14.6666666666667,1.33333333333333,6.9,26.42,101.698,101.655,100.683,99.285,33.95,12.5,18.7,24.4,20.1,15.73,18.65,11.6,13.0598351845217
2009,7,49,"ZAMORA",40,810.63,73.81,736.82,0,0,0,40,73.81,736.82,105.5,41.5,0,0,3.33333333333333,0,5,5,0,0,0,43.3333333333333,0,8.33333333333333,0,6.6,7.1,101.63,93.995,93.145,92.135,34.05,5.8,22.5,28.95,20.45,11.9,16.55,10.5,12.0893561103811
2009,7,50,"ZARAGOZA",40,2630.02,1851.49,778.53,9,0.46,0.63,31,1851.03,777.9,138.33,38,0,0,10,0,5,3.33333333333333,0,0,0,85,6.66666666666667,20,0,3.15,3.65,101.39,96.61,95.7,94.82,40.95,11.75,25.2,33.8,25.85,17.9,24.15,12,12.7942681678608
2009,8,1,"ALAVA",9,5.92,3.01,2.91,1,0,0.02,8,3.01,2.89,164,69,10,0,16.6666666666667,0,10,10,0,0,0,36.6666666666667,10,3.33333333333333,0,3.2,7.3,101.71,96.55,95.93,95.17,37,8,17.8,27.4,20.3,13.2,18.8,12,12.8834355828221
2009,8,2,"ALBACETE",12,9.83,4.36,5.47,3,0.03,0,9,4.33,5.47,138.5,41.5,0,0,8.33333333333333,0,5,3.33333333333333,0,0,0,93.3333333333333,6.66666666666667,1.66666666666667,0,1,2,101.4,94.295,93.86,93.15,37.2,15.1,28.6,34.5,26.5,18.4,21.1,10,19.1991786447639
2009,8,3,"ALICANTE",23,53.48,42.77,10.71,4,1.5,4.52,19,41.27,6.19,215,60.5,0,0,10,0,8.33333333333333,5,0,0,0,66.6666666666667,5,3.33333333333333,0,3.55,4.8,101.545,101.44,100.905,100.075,33.55,19.15,28.4,30.65,25.9,21.15,23.45,8,21.8117190866006
2009,8,4,"ALMERIA",18,113.24,1.25,111.99,1,0,0.01,17,1.25,111.98,199,62,0,0,0,0,2.66666666666667,0.666666666666667,0,0,0,70.8333333333333,0,3.33333333333333,0,0.3,0.32,101.285,98.523,97.988,97.26,35.45,18,27.28,31.18,25.98,20.75,23.23,11.6,30.1017524024873
2009,8,5,"AVILA",43,88.18,7.89,80.29,8,1.03,40.7,35,6.86,39.59,116,41,0,3.33333333333333,10,0,3.33333333333333,3.33333333333333,0,0,0,56.6666666666667,3.33333333333333,0,0,3.2,3.2,101.22,89.51,89.07,88.46,33.8,10.2,22.6,29.9,22.6,15.3,19.6,10,20.1282051282051
2009,8,6,"BADAJOZ",40,100.05,25.87,74.18,1,0,23,39,25.87,51.18,128.5,35.83,0,0,3.33333333333333,0,2.76666666666667,1.66666666666667,0.566666666666667,0,0,96.6666666666667,3.33333333333333,1.1,0,2.67,2.7,101.394,97.56,97.018,96.536,39.57,13.57,29,35.45,27.1,18.68,23.15,9.83,19.3189051559516
2009,8,7,"ILLES BALEARS",23,39.47,34.72,4.75,3,0.11,0.01,20,34.61,4.74,223.63,61.2,1.66666666666667,0,14.1666666666667,0,9.53333333333333,2.86666666666667,0.466666666666667,0,0,66.2666666666667,2.5,2.36666666666667,0,5.17,5.9,101.6,101.74,101.283,100.508,34.34,18.93,27.44,30.7,25.91,21.04,23.55,10.75,14.7730982696703
2009,8,8,"BARCELONA",42,5.61,2.39,3.22,11,0.19,0.47,31,2.2,2.75,223.33,64.67,0,0,16.6666666666667,0,6.66666666666667,2.23333333333333,0,0,0,44.4333333333333,0,0,0,1.8,2.13,101.57,99.68,99.24,98.505,35,20,26.17,29.9,26.17,22.4,24.8,11.8,15.9717900850446
2009,8,9,"BURGOS",33,7.9,1.45,6.45,1,0.01,0,32,1.44,6.45,126.6,51,3.33333333333333,0,23.3333333333333,0,16,9.33333333333333,0,0,0,52.6666666666667,6.66666666666667,6.66666666666667,0,4.78,11.3,101.483,92.853,92.29,91.565,35.84,6.64,20,29.48,20.98,12.4,17.14,10,12.2504047490556
2009,8,10,"CACERES",69,84.79,15.01,69.78,16,9.22,2.98,53,5.79,66.8,129,34.33,0,0,13.3333333333333,0,5.56666666666667,2.23333333333333,1.1,0,0,95.5666666666667,0,1.66666666666667,0,4.15,4.63,101.12,98.2,97.673,97.147,38.92,13.73,28.33,35.22,27.4,19.52,24.22,8.17,18.8381274675691
2009,8,11,"CADIZ",18,36.19,8.98,27.21,1,0.08,0,17,8.9,27.21,197.14,58.43,1.1,0,1.1,0,0.966666666666667,0.966666666666667,0,0,0,59.0333333333333,1.1,13.3333333333333,0,1.37,1.37,101.385,101.775,101.125,100.685,35.43,15.74,24.96,31.13,25.83,20.5,24.01,14.71,26.1601133545873
2009,8,12,"CASTELLON",13,12.3,7.14,5.16,8,0.34,1.21,5,6.8,3.95,173,56.25,0,0,6.66666666666667,0,11.6666666666667,7.5,4.16666666666667,0.833333333333333,0,48.3333333333333,6.66666666666667,0,0,17.85,28.8,101.47,95.53,95.1,94.31,32.48,15.25,25.53,29.05,23.63,18.13,21.83,10.75,20.4412719013628
2009,8,13,"CIUDAD REAL",13,27.55,0.57,26.98,0,0,0,13,0.57,26.98,152.67,41,0,0,6.66666666666667,0,5,5,0,0,0,94.4333333333333,6.66666666666667,3.33333333333333,0,5.7,6.65,100.875,94.455,93.96,93.485,37.83,14.97,29.4,34.67,26.73,18.8,22.93,7.25,18.8907422852377
2009,8,14,"CORDOBA",26,21.12,3.33,17.79,1,0,1.52,25,3.33,16.27,127.33,33.67,0,0,0,0,5,3.33333333333333,0,0,0,95.5666666666667,0,2.23333333333333,0,1.65,2.45,101.35,100.85,100.31,99.74,39.3,14.57,30.1,35.8,27.8,19.7,23.37,9.33,27.742782152231
2009,8,15,"A CORU<U+00C3>",109,63.27,42.77,20.5,0,0,0,109,42.77,20.5,159.14,72.83,32.5,0,31.6666666666667,0,29.0333333333333,15.2333333333333,1.9,0,0,8.33333333333333,0,9.43333333333333,0,9.79,19.03,101.833,100.53,99.76,98.963,29.9,11.28,17.75,23.37,19.02,14.62,17.47,14.29,11.2058023572076
2009,8,16,"CUENCA",26,3.69,2.59,1.1,10,0.55,0.19,16,2.04,0.91,131.67,32.5,0,0,6.66666666666667,0,6.66666666666667,0,0,0,0,90,3.33333333333333,0,0,0.6,1.2,101.347,91.66,91.577,90.675,36.6,14.4,29.4,33.3,25.7,18.1,21.4,11.33,14.2857142857143
2009,8,17,"GIRONA",28,6.4,4.15,2.25,2,0.01,0.18,26,4.14,2.07,172,65,3.33333333333333,0,26.6666666666667,0,40,26.6666666666667,10,3.33333333333333,0,83.3333333333333,1.66666666666667,0,0,38.1,94.2,101.633,97.857,96.84,95.56,37.9,10.9,26.2,33.1,23.3,13.5,16,3,16.5624218163623
2009,8,18,"GRANADA",12,51.81,0.02,51.79,2,0,0.02,10,0.02,51.77,186,40,0,0,8.33333333333333,0,3.33333333333333,0.833333333333333,0,0,0,70,6.66666666666667,0,0,0.43,0.7,101.345,94.757,94.27,93.763,35.27,14.83,28.3,32.37,25.4,18.37,20.97,8.67,27.3349056603774
2009,8,19,"GUADALAJARA",33,32.82,2.73,30.09,15,2.1,10.92,18,0.63,19.17,121,42,0,3.33333333333333,3.33333333333333,0,6.66666666666667,6.66666666666667,3.33333333333333,1.66666666666667,0,88.3333333333333,10,3.33333333333333,0,23.05,31.55,99.98,93.6,93.04,92.34,36.1,9.9,27.45,32.95,23.3,13.65,17.4,9,13.1386861313869
2009,8,20,"GUIPUZCOA",2,0.8,0,0.8,0,0,0,2,0,0.8,191.8,80.2,21.6666666666667,1.66666666666667,51.6666666666667,0,42,30.6666666666667,4.66666666666667,0,0,12.6666666666667,5,6,0,16.16,55.6,101.833,100.203,99.505,98.51,35.2,12.42,18.56,24.1,20.18,16.22,19.92,8.2,9.42857142857143
2009,8,21,"HUELVA",38,34.41,20.29,14.12,2,0,0.02,36,20.29,14.1,175.75,52.25,0,0,0,0,0,0,0,0,0,74.1666666666667,3.33333333333333,7.5,0,0,0,101.42,99.73,99.223,98.8,36.5,14.75,26.28,32.45,25.93,19.28,22.03,10.5,22.1122112211221
2009,8,22,"HUESCA",14,10.58,0.75,9.83,7,0.52,8.68,7,0.23,1.15,136.33,50.67,0,3.33333333333333,20,0,27.7666666666667,18.9,7.76666666666667,1.1,0,60,16.6666666666667,6.66666666666667,0,28.93,59.03,101.46,95.81,95.32,94.47,34.83,8.8,23.2,30.2,22.63,15.03,19.8,6.25,11.2389380530973
2009,8,23,"JAEN",20,49.11,11.9,37.21,1,0,0.02,19,11.9,37.19,165,43,0,0,6.66666666666667,0,5.56666666666667,4.43333333333333,1.1,1.1,0,100,6.66666666666667,3.33333333333333,0,16.23,20.37,101.45,94.42,93.94,93.385,39.83,15.53,28.57,36.6,28.47,20.27,23.13,6.5,26.5805099545931
2009,8,24,"LEON",92,869.58,170.1,699.48,7,0.62,68.01,85,169.48,631.47,132.33,58,0,0,8.33333333333333,0,4.43333333333333,3.33333333333333,1.1,0,0,33.3333333333333,8.33333333333333,2.23333333333333,0,5.97,8.17,101.66,91.323,90.723,90.007,31.8,6.3,17.57,26.63,19.33,12.1,15.93,10,14.3053645116919
2009,8,25,"LLEIDA",17,9.16,1.78,7.38,3,0.09,0.01,14,1.69,7.37,179.33,55.33,0,3.33333333333333,16.6666666666667,0,11.6666666666667,8.33333333333333,3.33333333333333,0,0,81.1,13.3333333333333,2.23333333333333,1.1,11.7,22.05,101.56,99.85,99.31,98.45,38.37,12.33,26.53,32.57,25.03,17.43,20.3,5,13.1183745583039
2009,8,26,"LA RIOJA",10,62.17,14.3,47.87,3,0.45,0.06,7,13.85,47.81,144,49,0,0,20,0,20,6.66666666666667,3.33333333333333,0,0,70,20,3.33333333333333,0,11,15.1,101.59,98.2,97.49,96.66,37.9,11.8,22.9,31.6,24,16.4,19.8,9,12.9675810473816
2009,8,27,"LUGO",83,60.05,8.67,51.38,3,0.78,5.71,80,7.89,45.67,160,72,13.3333333333333,0,26.6666666666667,0,23.3333333333333,13.3333333333333,3.33333333333333,0,0,20,3.33333333333333,0,0,10.7,22.9,101.79,97.39,96.69,96.05,34.1,7.1,16.7,25.3,18.8,12.2,16.7,8,8.07888040712468
2009,8,28,"MADRID",58,44.7,0.72,43.98,6,0.01,0.32,52,0.71,43.66,123.42,36.09,0,0,6.66666666666667,0,5.43333333333333,2.93333333333333,0,0,0,82.7333333333333,3.33333333333333,8,0,2.3,3.28,101.21,92.367,91.856,91.189,36.05,13.25,27.76,32.95,25.55,18.11,21.38,9,14.1800782949108
2009,8,29,"MALAGA",17,34.84,5.1,29.74,1,0,0.45,16,5.1,29.29,247.17,71.2,0,0,0,0,1.26666666666667,0.833333333333333,0.433333333333333,0.433333333333333,0,74.1666666666667,0,0.566666666666667,0,4.73,4.73,101.174,101.438,100.938,100.22,36.45,17.85,28.23,31.6,26.74,21.8,25.38,9.29,23.0353767215771
2009,8,30,"MURCIA",19,12.1,7.61,4.49,1,0,0.01,18,7.61,4.48,191.57,52,0,0,7.76666666666667,0,4.8,2.23333333333333,0,0,0,87.1333333333333,2.23333333333333,3.33333333333333,0,1.78,2.8,101.493,99.325,98.817,98.043,36.4,17.4,28.5,33.1,26.61,20.09,23.46,10.38,20.546218487395
2009,8,31,"NAVARRA",81,48.79,9.37,39.42,3,2,4.61,78,7.37,34.81,169,54,0,0,21.6666666666667,0,22.5,15,2.5,0,0,53.3333333333333,11.6666666666667,6.66666666666667,0,9,22.2,101.62,97.16,96.53,95.73,37.83,11.47,20.87,30.13,22.9,15.6,18.93,9.33,10.3131920278393
2009,8,32,"OURENSE",245,558.9,178.9,380,3,0.01,0.02,242,178.89,379.98,156.5,61.5,0,0,10,0,11.1,1.1,0,0,0,53.3333333333333,0,0,0,0.63,1.07,101.08,100.68,96.09,99.3,36.47,8.53,22.67,30.1,21.53,12.93,17.9,6.5,11.5492957746479
2009,8,33,"ASTURIAS",48,465.73,23.05,442.68,1,0,0.16,47,23.05,442.52,169.8,79,20,0,43.3333333333333,0,42.5,34.1666666666667,10.8333333333333,0,0,1.33333333333333,1.1,0,0,17.53,78.15,101.823,100.747,99.99,99.08,27.5,11.58,16.28,21.78,18.36,14.86,18.24,9.2,13.5431472081218
2009,8,34,"PALENCIA",14,69.04,25.31,43.73,2,0.01,10.1,12,25.3,33.63,124,52.5,3.33333333333333,0,26.6666666666667,0,16.6666666666667,8.33333333333333,1.66666666666667,0,0,38.3333333333333,1.66666666666667,6.66666666666667,0,8.85,12.75,101.515,91.25,90.71,89.95,33.9,8.1,19.9,27.6,19.8,11.95,16.95,10,13.6132315521628
2009,8,35,"LAS PALMAS",8,6.22,0,6.22,0,0,0,8,0,6.22,212.71,68.14,0,0,0,0,0.466666666666667,0,0,0,0,10.4666666666667,0,38.1,0.466666666666667,0.04,0.04,101.408,101.45,101.108,100.788,35.36,20.84,26.17,27.79,25.01,22.16,25.29,21,27.6233183856502
2009,8,36,"PONTEVEDRA",171,53.72,30.25,23.47,0,0,0,171,30.25,23.47,174,70.5,21.6666666666667,0,21.6666666666667,0,18.3333333333333,5,0,0,0,16.6666666666667,0,0,0,1.7,4.1,101.715,100.33,99.61,98.95,32.6,11.4,19.65,25.45,20.3,15.1,18.95,10.5,15.02679528403
2009,8,37,"SALAMANCA",58,968.46,58.81,909.65,20,5.2,484.38,38,53.61,425.27,117.8,43.4,3.33333333333333,0,10,0,10,7.5,2.5,0,0,65.3333333333333,6.66666666666667,7.33333333333333,0,15.25,20.53,101.284,91.168,90.628,89.964,34,8.5,22.5,30.2,22.06,13.86,18.14,10.2,14.6540880503145
2009,8,38,"S.C. TENERIFE",7,67.07,0.01,67.06,0,0,0,7,0.01,67.06,213.33,69.4,3.9,0,3.9,0,2.6,0,0,0,0,13.9,0,12.2333333333333,0,0.14,0.23,101.543,95.626,95.218,94.934,35.73,20.6,25.63,27.92,24.87,21.82,25.9,15.63,23.3745189386267
2009,8,39,"CANTABRIA",13,147.59,10.65,136.94,1,0,0.05,12,10.65,136.89,173,73.33,1.66666666666667,1.66666666666667,56.6666666666667,0,37.7666666666667,22.2333333333333,5.56666666666667,0,0,14.4333333333333,6.66666666666667,0,0,18.7,46.87,101.9,102.315,101.545,100.5,35.47,11.37,19.07,25.3,20.3,15.27,18.33,8.33,11.0373733845617
2009,8,40,"SEGOVIA",8,9.64,1.67,7.97,1,0.22,0,7,1.45,7.97,93.5,36.5,0,0,16.6666666666667,0,15,11.6666666666667,3.33333333333333,0,0,36.6666666666667,3.33333333333333,11.6666666666667,0,14.05,31.15,101.735,86.94,86.475,85.815,31.15,8.4,19.8,27.5,21.3,15,19.95,11.5,11.5189873417721
2009,8,41,"SEVILLA",39,152.51,37.06,115.45,0,0,0,39,37.06,115.45,169.25,42.75,1.66666666666667,0,0,0,2.5,1.66666666666667,0,0,0,100,0,1.66666666666667,0,0.78,1.23,101.02,99.675,99.158,98.66,40.03,14.88,30.7,36.58,28.15,19.65,22.33,8.25,24.1068447412354
2009,8,42,"SORIA",10,29.1,4.86,24.24,3,0.22,12.75,7,4.64,11.49,118,46,0,0,20,0,13.3333333333333,13.3333333333333,6.66666666666667,0,0,63.3333333333333,10,10,0,15.4,40.3,101.33,90.08,89.63,88.85,34.4,9.4,20.6,30.3,21.9,13.6,16.4,10,6.74157303370786
2009,8,43,"TARRAGONA",25,90.84,34.58,56.26,6,0.45,0.06,19,34.13,56.2,213.33,62,1.66666666666667,0,10,0,10,4.43333333333333,1.1,1.1,0,51.1,11.6666666666667,0,0,16.43,17.7,101.57,101.31,100.855,100.025,34,17.7,27.33,31,25.9,20.77,23.03,9.33,16.1793372319688
2009,8,44,"TERUEL",23,2.9,0.25,2.65,18,0.23,1.32,5,0.02,1.33,153.33,52,1.66666666666667,1.66666666666667,21.6666666666667,0,21.6666666666667,15,5,0,0,81.6666666666667,21.6666666666667,0,0,17.35,34.35,101.445,92.14,91.685,90.93,36.1,11.2,25.1,32.2,23.45,14.65,18,8,9.3484419263456
